booking_id,customer_id,stylist_id,service_type,booking_date,booking_hour,day_of_week,lead_time_days,duration_mins,price,showed_up,loyalty_tier,location,age,gender,hist_noshow_rate
BK03952,CUST0124,STYLIST06,Hair Spa,2024-12-30,14,0,1,60,626,0,Bronze,Nellore,33,Female,0.19999999999999996
BK03953,CUST0360,STYLIST05,Waxing,2024-11-06,13,2,7,30,355,1,Silver,Nellore,34,Male,0.2222222222222222
BK03954,CUST0172,STYLIST08,Hair Colour,2026-04-22,9,2,1,90,1579,0,Bronze,Hyderabad,60,Female,0.19999999999999996
BK03955,CUST0409,STYLIST04,Haircut,2025-10-22,12,2,2,30,389,0,Bronze,Bangalore,47,Male,0.19999999999999996
BK03956,CUST0306,STYLIST09,Haircut,2026-01-18,12,6,7,30,236,1,Gold,Nellore,61,Female,0.125
BK03957,CUST0178,STYLIST03,Pedicure,2026-04-26,16,6,2,45,535,1,Silver,Chennai,32,Female,0.33333333333333337
BK03958,CUST0344,STYLIST02,Hair Colour,2024-08-28,15,2,1,90,1433,1,Gold,Nellore,56,Female,0.0
BK03959,CUST0100,STYLIST07,Waxing,2026-02-16,16,0,7,30,497,0,Silver,Chennai,56,Female,0.4545454545454546
BK03960,CUST0421,STYLIST01,Pedicure,2024-10-28,10,0,3,45,631,1,Gold,Hyderabad,35,Male,0.05555555555555558
BK03961,CUST0345,STYLIST05,Haircut,2025-05-15,18,3,7,30,253,0,Silver,Nellore,39,Female,0.3076923076923077
BK03962,CUST0048,STYLIST10,Facial,2024-08-28,16,2,14,60,692,1,Gold,Nellore,42,Female,0.16666666666666663
BK03963,CUST0066,STYLIST10,Bridal Package,2025-08-31,17,6,1,180,14651,1,Silver,Nellore,45,Other,0.19999999999999996
BK03964,CUST0061,STYLIST05,Waxing,2025-02-25,20,1,2,30,235,1,Bronze,Bangalore,60,Male,0.19999999999999996
BK03965,CUST0045,STYLIST07,Facial,2025-08-23,9,5,2,60,1067,1,Bronze,Bangalore,48,Female,0.11111111111111116
BK03966,CUST0361,STYLIST07,Haircut,2025-05-23,17,4,0,30,365,1,Bronze,Hyderabad,62,Female,0.09999999999999998
BK03967,CUST0399,STYLIST07,Facial,2025-08-05,10,1,7,60,639,0,Silver,Chennai,27,Female,0.18181818181818177
BK03968,CUST0341,STYLIST10,Hair Colour,2024-12-24,17,1,1,90,919,1,Silver,Hyderabad,59,Female,0.125
BK03969,CUST0368,STYLIST03,Haircut,2026-03-14,12,5,2,30,311,1,Silver,Hyderabad,57,Male,0.25
BK03970,CUST0444,STYLIST01,Facial,2024-07-29,12,0,1,60,821,1,Bronze,Chennai,58,Male,0.2142857142857143
BK03971,CUST0378,STYLIST08,Haircut,2026-04-09,12,3,7,30,231,0,Silver,Chennai,45,Male,0.18181818181818177
BK03972,CUST0447,STYLIST08,Pedicure,2024-11-11,18,0,7,45,504,1,Silver,Hyderabad,47,Male,0.09999999999999998
BK03973,CUST0121,STYLIST05,Haircut,2025-02-26,17,2,1,30,375,1,Silver,Nellore,46,Female,0.25
BK03974,CUST0064,STYLIST06,Bridal Package,2024-05-21,13,1,1,180,11472,1,Silver,Nellore,56,Female,0.23076923076923073
BK03975,CUST0092,STYLIST04,Haircut,2025-01-30,17,3,2,30,254,1,Gold,Bangalore,60,Female,0.1333333333333333
BK03976,CUST0142,STYLIST05,Hair Spa,2025-09-08,11,0,1,60,884,1,Bronze,Nellore,35,Female,0.1428571428571429
BK03977,CUST0179,STYLIST04,Haircut,2024-12-09,16,0,7,30,231,1,Gold,Nellore,40,Female,0.125
BK03978,CUST0299,STYLIST02,Pedicure,2025-06-19,15,3,7,45,505,1,Gold,Nellore,35,Female,0.07692307692307687
BK03979,CUST0405,STYLIST09,Hair Colour,2026-03-07,19,5,2,90,1883,1,Silver,Hyderabad,64,Female,0.2222222222222222
BK03980,CUST0025,STYLIST01,Pedicure,2025-04-07,18,0,1,45,481,0,Bronze,Nellore,42,Female,0.125
BK03981,CUST0228,STYLIST04,Waxing,2025-08-25,14,0,2,30,280,1,Bronze,Hyderabad,32,Female,0.2222222222222222
BK03982,CUST0010,STYLIST01,Manicure,2025-03-20,12,3,1,45,490,1,Bronze,Hyderabad,34,Female,0.5
BK03983,CUST0094,STYLIST04,Haircut,2025-04-15,9,1,2,30,368,1,Bronze,Nellore,24,Female,0.30000000000000004
BK03984,CUST0474,STYLIST01,Haircut,2024-12-25,15,2,0,30,292,1,Silver,Hyderabad,53,Female,0.0
BK03985,CUST0169,STYLIST04,Hair Colour,2025-12-15,17,0,1,90,1258,1,Platinum,Nellore,23,Female,0.0
BK03986,CUST0148,STYLIST09,Hair Colour,2024-07-02,15,1,2,90,1464,1,Silver,Nellore,27,Female,0.15384615384615385
BK03987,CUST0453,STYLIST06,Haircut,2026-02-03,11,1,0,30,269,0,Silver,Hyderabad,29,Female,0.5555555555555556
BK03988,CUST0357,STYLIST03,Haircut,2024-10-03,18,3,7,30,372,1,Platinum,Nellore,63,Male,0.0
BK03989,CUST0155,STYLIST09,Hair Spa,2025-10-31,17,4,7,60,557,0,Silver,Chennai,22,Female,0.3076923076923077
BK03990,CUST0085,STYLIST09,Haircut,2026-04-03,11,4,0,30,310,0,Bronze,Nellore,56,Male,0.36363636363636365
BK03991,CUST0141,STYLIST01,Bridal Package,2025-09-27,11,5,0,180,10811,1,Bronze,Nellore,49,Female,0.11111111111111116
BK03992,CUST0261,STYLIST05,Haircut,2025-04-01,15,1,3,30,203,1,Silver,Nellore,42,Male,0.2222222222222222
BK03993,CUST0299,STYLIST01,Haircut,2024-07-29,14,0,1,30,367,1,Gold,Nellore,35,Female,0.07692307692307687
BK03994,CUST0455,STYLIST03,Facial,2025-08-05,15,1,2,60,694,0,Bronze,Hyderabad,33,Male,0.2727272727272727
BK03995,CUST0112,STYLIST07,Hair Spa,2025-09-07,18,6,2,60,656,0,Silver,Bangalore,54,Male,0.25
BK03996,CUST0462,STYLIST02,Manicure,2025-10-26,10,6,0,45,435,1,Bronze,Nellore,60,Female,0.125
BK03997,CUST0499,STYLIST04,Waxing,2025-10-05,17,6,7,30,307,1,Silver,Chennai,45,Female,0.2727272727272727
BK03998,CUST0486,STYLIST08,Pedicure,2024-05-25,15,5,0,45,446,0,Silver,Chennai,22,Female,0.4
BK03999,CUST0481,STYLIST01,Manicure,2025-09-29,9,0,1,45,490,1,Bronze,Hyderabad,48,Female,0.1428571428571429
BK04000,CUST0393,STYLIST10,Haircut,2024-08-03,10,5,0,30,235,1,Bronze,Hyderabad,45,Female,0.09999999999999998
BK04001,CUST0149,STYLIST07,Facial,2026-02-03,11,1,0,60,965,0,Bronze,Chennai,29,Female,0.18181818181818177
BK04002,CUST0404,STYLIST07,Waxing,2024-07-15,9,0,0,30,240,1,Silver,Nellore,42,Female,0.0
BK04003,CUST0424,STYLIST08,Haircut,2024-12-19,17,3,7,30,288,0,Bronze,Nellore,37,Female,0.30000000000000004
BK04004,CUST0106,STYLIST05,Haircut,2026-03-24,18,1,1,30,370,1,Bronze,Nellore,53,Male,0.18181818181818177
BK04005,CUST0226,STYLIST01,Pedicure,2025-10-26,19,6,7,45,494,1,Silver,Nellore,30,Female,0.25
BK04006,CUST0457,STYLIST01,Haircut,2025-11-27,12,3,0,30,284,1,Platinum,Nellore,46,Female,0.11111111111111116
BK04007,CUST0379,STYLIST07,Facial,2024-07-06,19,5,2,60,671,1,Bronze,Nellore,61,Female,0.2727272727272727
BK04008,CUST0424,STYLIST10,Haircut,2024-11-28,12,3,0,30,241,1,Bronze,Nellore,37,Female,0.30000000000000004
BK04009,CUST0203,STYLIST09,Waxing,2024-07-21,13,6,1,30,280,1,Gold,Bangalore,39,Female,0.08333333333333337
BK04010,CUST0265,STYLIST02,Haircut,2024-09-14,16,5,0,30,389,1,Silver,Nellore,52,Female,0.15384615384615385
BK04011,CUST0186,STYLIST10,Waxing,2025-01-14,12,1,7,30,367,0,Silver,Chennai,40,Female,0.18181818181818177
BK04012,CUST0247,STYLIST05,Pedicure,2024-08-04,12,6,0,45,619,1,Bronze,Hyderabad,50,Female,0.1428571428571429
BK04013,CUST0116,STYLIST09,Hair Colour,2024-08-07,19,2,0,90,1311,1,Silver,Chennai,26,Female,0.19999999999999996
BK04014,CUST0142,STYLIST06,Hair Colour,2025-02-01,14,5,3,90,1727,1,Bronze,Nellore,35,Female,0.1428571428571429
BK04015,CUST0284,STYLIST02,Hair Colour,2025-03-07,10,4,2,90,1363,1,Bronze,Hyderabad,23,Female,0.09090909090909094
BK04016,CUST0235,STYLIST01,Waxing,2024-08-16,12,4,0,30,385,1,Silver,Nellore,19,Male,0.30000000000000004
BK04017,CUST0160,STYLIST08,Pedicure,2025-10-07,18,1,1,45,492,1,Bronze,Nellore,42,Female,0.2857142857142857
BK04018,CUST0497,STYLIST03,Hair Colour,2025-01-25,17,5,1,90,1453,1,Bronze,Chennai,27,Female,0.25
BK04019,CUST0390,STYLIST08,Manicure,2024-11-21,17,3,0,45,336,1,Gold,Chennai,45,Female,0.2222222222222222
BK04020,CUST0301,STYLIST10,Hair Colour,2024-07-04,18,3,0,90,1369,1,Bronze,Nellore,51,Female,0.2142857142857143
BK04021,CUST0368,STYLIST02,Haircut,2025-11-01,16,5,1,30,209,0,Silver,Hyderabad,57,Male,0.25
BK04022,CUST0054,STYLIST06,Waxing,2025-07-06,17,6,1,30,347,0,Bronze,Chennai,46,Female,0.4285714285714286
BK04023,CUST0217,STYLIST01,Facial,2024-11-25,10,0,1,60,909,1,Bronze,Nellore,37,Female,0.18181818181818177
BK04024,CUST0078,STYLIST02,Hair Spa,2025-12-02,12,1,1,60,556,1,Bronze,Nellore,53,Female,0.2857142857142857
BK04025,CUST0334,STYLIST07,Facial,2025-12-19,10,4,1,60,671,1,Silver,Bangalore,31,Other,0.16666666666666663
BK04026,CUST0136,STYLIST06,Haircut,2024-09-18,19,2,0,30,297,0,Silver,Nellore,61,Female,0.3571428571428571
BK04027,CUST0390,STYLIST06,Facial,2024-08-06,17,1,1,60,966,1,Gold,Chennai,45,Female,0.2222222222222222
BK04028,CUST0168,STYLIST01,Facial,2024-05-20,19,0,2,60,689,1,Gold,Nellore,29,Female,0.25
BK04029,CUST0287,STYLIST10,Haircut,2025-06-04,11,2,14,30,276,1,Silver,Chennai,32,Male,0.1428571428571429
BK04030,CUST0097,STYLIST03,Haircut,2026-02-27,12,4,2,30,340,1,Bronze,Nellore,50,Male,0.2142857142857143
BK04031,CUST0103,STYLIST06,Pedicure,2026-01-09,11,4,0,45,651,1,Platinum,Nellore,59,Female,0.1333333333333333
BK04032,CUST0382,STYLIST03,Facial,2024-10-25,14,4,0,60,1044,1,Bronze,Nellore,40,Female,0.2142857142857143
BK04033,CUST0455,STYLIST10,Waxing,2025-01-24,19,4,1,30,381,0,Bronze,Hyderabad,33,Male,0.2727272727272727
BK04034,CUST0085,STYLIST01,Hair Spa,2024-06-24,14,0,0,60,516,0,Bronze,Nellore,56,Male,0.36363636363636365
BK04035,CUST0348,STYLIST06,Waxing,2025-08-11,18,0,2,30,367,1,Bronze,Nellore,62,Female,0.23076923076923073
BK04036,CUST0351,STYLIST08,Hair Colour,2024-12-18,15,2,1,90,1959,1,Silver,Nellore,29,Female,0.1428571428571429
BK04037,CUST0020,STYLIST09,Pedicure,2025-01-08,19,2,2,45,563,1,Bronze,Nellore,52,Female,0.0
BK04038,CUST0292,STYLIST02,Manicure,2024-07-30,11,1,1,45,507,1,Silver,Chennai,28,Male,0.11764705882352944
BK04039,CUST0334,STYLIST06,Hair Colour,2026-04-14,14,1,7,90,925,1,Silver,Bangalore,31,Other,0.16666666666666663
BK04040,CUST0198,STYLIST04,Haircut,2025-01-05,9,6,0,30,319,1,Silver,Nellore,39,Male,0.19999999999999996
BK04041,CUST0305,STYLIST06,Waxing,2025-12-23,11,1,14,30,401,1,Bronze,Hyderabad,24,Female,0.25
BK04042,CUST0239,STYLIST05,Haircut,2026-02-05,18,3,7,30,351,1,Bronze,Nellore,29,Male,0.07692307692307687
BK04043,CUST0287,STYLIST06,Haircut,2025-05-28,17,2,2,30,304,1,Silver,Chennai,32,Male,0.1428571428571429
BK04044,CUST0026,STYLIST09,Hair Colour,2024-05-28,16,1,2,90,1562,1,Silver,Nellore,20,Female,0.0
BK04045,CUST0242,STYLIST02,Hair Colour,2025-02-24,11,0,2,90,1089,1,Bronze,Chennai,33,Female,0.0
BK04046,CUST0442,STYLIST07,Waxing,2025-03-19,15,2,2,30,269,1,Bronze,Chennai,28,Female,0.125
BK04047,CUST0170,STYLIST09,Hair Colour,2025-09-20,14,5,2,90,1583,1,Gold,Bangalore,26,Female,0.0
BK04048,CUST0043,STYLIST05,Haircut,2024-06-19,17,2,2,30,398,1,Bronze,Hyderabad,20,Female,0.0
BK04049,CUST0026,STYLIST03,Hair Colour,2025-11-05,17,2,2,90,1820,1,Silver,Nellore,20,Female,0.0
BK04050,CUST0395,STYLIST07,Facial,2025-06-10,12,1,1,60,981,1,Silver,Hyderabad,19,Female,0.19999999999999996
BK04051,CUST0028,STYLIST10,Hair Colour,2024-06-16,10,6,0,90,1697,1,Bronze,Nellore,31,Female,0.25
BK04052,CUST0489,STYLIST06,Haircut,2024-09-13,13,4,1,30,209,1,Gold,Bangalore,44,Male,0.21052631578947367
BK04053,CUST0015,STYLIST03,Pedicure,2025-05-12,10,0,3,45,621,1,Bronze,Nellore,24,Female,0.11111111111111116
BK04054,CUST0074,STYLIST09,Hair Spa,2025-12-09,20,1,2,60,810,1,Silver,Nellore,54,Female,0.15384615384615385
BK04055,CUST0455,STYLIST02,Facial,2025-08-26,13,1,3,60,944,1,Bronze,Hyderabad,33,Male,0.2727272727272727
BK04056,CUST0277,STYLIST10,Hair Spa,2025-05-26,13,0,2,60,833,1,Silver,Nellore,64,Female,0.125
BK04057,CUST0473,STYLIST06,Pedicure,2024-05-08,12,2,2,45,598,1,Bronze,Nellore,50,Other,0.33333333333333337
BK04058,CUST0139,STYLIST01,Waxing,2025-11-16,17,6,1,30,321,1,Bronze,Chennai,43,Female,0.09999999999999998
BK04059,CUST0471,STYLIST03,Waxing,2024-10-21,20,0,2,30,234,1,Silver,Hyderabad,48,Male,0.30000000000000004
BK04060,CUST0159,STYLIST09,Bridal Package,2025-03-06,15,3,2,180,13781,1,Bronze,Nellore,41,Female,0.0
BK04061,CUST0099,STYLIST06,Facial,2025-05-04,17,6,1,60,682,1,Gold,Nellore,36,Male,0.08333333333333337
BK04062,CUST0243,STYLIST01,Hair Colour,2025-04-16,17,2,1,90,1009,1,Gold,Hyderabad,43,Female,0.33333333333333337
BK04063,CUST0080,STYLIST04,Haircut,2025-04-05,9,5,1,30,275,1,Bronze,Nellore,38,Female,0.16666666666666663
BK04064,CUST0068,STYLIST01,Haircut,2026-02-24,16,1,0,30,382,1,Gold,Chennai,36,Female,0.08333333333333337
BK04065,CUST0300,STYLIST09,Bridal Package,2025-04-11,11,4,3,180,13529,1,Bronze,Chennai,62,Male,0.0
BK04066,CUST0341,STYLIST09,Waxing,2024-11-01,11,4,1,30,357,1,Silver,Hyderabad,59,Female,0.125
BK04067,CUST0200,STYLIST03,Haircut,2026-03-25,15,2,14,30,396,1,Gold,Hyderabad,60,Female,0.0
BK04068,CUST0162,STYLIST05,Manicure,2024-05-09,12,3,1,45,397,1,Silver,Hyderabad,26,Male,0.09090909090909094
BK04069,CUST0174,STYLIST07,Hair Colour,2025-06-19,14,3,2,90,1602,1,Silver,Nellore,41,Female,0.08333333333333337
BK04070,CUST0059,STYLIST03,Haircut,2025-07-09,15,2,2,30,282,1,Silver,Nellore,44,Female,0.1428571428571429
BK04071,CUST0190,STYLIST05,Pedicure,2024-08-18,18,6,1,45,438,1,Silver,Chennai,45,Female,0.125
BK04072,CUST0091,STYLIST06,Waxing,2024-11-07,17,3,7,30,346,0,Silver,Nellore,37,Female,0.2222222222222222
BK04073,CUST0449,STYLIST05,Manicure,2025-06-26,15,3,0,45,584,0,Bronze,Nellore,41,Female,0.09090909090909094
BK04074,CUST0417,STYLIST09,Manicure,2024-07-18,15,3,3,45,318,1,Gold,Nellore,63,Male,0.0
BK04075,CUST0500,STYLIST10,Pedicure,2026-03-19,14,3,1,45,407,1,Bronze,Nellore,61,Female,0.2222222222222222
BK04076,CUST0190,STYLIST04,Facial,2025-06-19,14,3,3,60,987,1,Silver,Chennai,45,Female,0.125
BK04077,CUST0046,STYLIST04,Manicure,2026-01-11,11,6,2,45,305,0,Gold,Bangalore,35,Female,0.2857142857142857
BK04078,CUST0031,STYLIST08,Hair Colour,2026-04-08,11,2,1,90,1152,1,Bronze,Nellore,54,Male,0.36363636363636365
BK04079,CUST0379,STYLIST01,Haircut,2025-01-18,15,5,0,30,364,0,Bronze,Nellore,61,Female,0.2727272727272727
BK04080,CUST0007,STYLIST03,Hair Spa,2025-07-11,17,4,0,60,785,0,Silver,Nellore,39,Male,0.2222222222222222
BK04081,CUST0382,STYLIST07,Hair Colour,2025-08-12,12,1,7,90,1123,1,Bronze,Nellore,40,Female,0.2142857142857143
BK04082,CUST0405,STYLIST03,Haircut,2025-10-07,19,1,2,30,245,1,Silver,Hyderabad,64,Female,0.2222222222222222
BK04083,CUST0154,STYLIST08,Hair Colour,2025-11-16,12,6,2,90,1569,1,Gold,Chennai,46,Female,0.09999999999999998
BK04084,CUST0256,STYLIST07,Pedicure,2025-05-11,17,6,1,45,687,1,Platinum,Bangalore,48,Female,0.0
BK04085,CUST0042,STYLIST09,Haircut,2025-06-10,10,1,1,30,365,1,Bronze,Nellore,24,Male,0.19999999999999996
BK04086,CUST0027,STYLIST09,Hair Colour,2024-06-11,11,1,0,90,1115,1,Silver,Nellore,59,Female,0.2222222222222222
BK04087,CUST0051,STYLIST08,Haircut,2025-09-05,15,4,7,30,201,1,Gold,Nellore,46,Female,0.0
BK04088,CUST0027,STYLIST08,Hair Colour,2025-04-15,16,1,0,90,1894,1,Silver,Nellore,59,Female,0.2222222222222222
BK04089,CUST0266,STYLIST09,Pedicure,2024-11-28,12,3,1,45,531,1,Bronze,Chennai,57,Other,0.1428571428571429
BK04090,CUST0192,STYLIST02,Pedicure,2025-11-19,15,2,7,45,452,1,Gold,Chennai,20,Female,0.19999999999999996
BK04091,CUST0278,STYLIST10,Haircut,2025-10-02,10,3,0,30,272,0,Bronze,Chennai,48,Female,0.33333333333333337
BK04092,CUST0165,STYLIST02,Waxing,2024-12-30,12,0,1,30,310,1,Silver,Hyderabad,33,Female,0.0
BK04093,CUST0224,STYLIST04,Facial,2025-11-04,12,1,1,60,833,1,Bronze,Hyderabad,55,Female,0.11764705882352944
BK04094,CUST0245,STYLIST01,Facial,2025-06-06,11,4,7,60,637,1,Silver,Nellore,44,Female,0.08333333333333337
BK04095,CUST0130,STYLIST03,Haircut,2026-04-05,14,6,7,30,266,0,Bronze,Bangalore,36,Male,0.2727272727272727
BK04096,CUST0215,STYLIST09,Waxing,2025-07-24,13,3,3,30,381,1,Bronze,Hyderabad,20,Female,0.3846153846153846
BK04097,CUST0053,STYLIST03,Haircut,2024-12-13,15,4,2,30,240,1,Silver,Hyderabad,18,Female,0.33333333333333337
BK04098,CUST0368,STYLIST04,Pedicure,2025-03-11,19,1,0,45,654,0,Silver,Hyderabad,57,Male,0.25
BK04099,CUST0288,STYLIST03,Haircut,2024-07-02,19,1,7,30,378,1,Gold,Chennai,56,Male,0.08333333333333337
BK04100,CUST0140,STYLIST10,Haircut,2026-01-18,14,6,1,30,241,0,Silver,Chennai,27,Female,0.10526315789473684
BK04101,CUST0103,STYLIST01,Facial,2025-07-19,10,5,1,60,634,1,Platinum,Nellore,59,Female,0.1333333333333333
BK04102,CUST0179,STYLIST02,Haircut,2026-02-18,11,2,2,30,245,0,Gold,Nellore,40,Female,0.125
BK04103,CUST0195,STYLIST01,Haircut,2024-06-29,15,5,3,30,344,1,Silver,Chennai,31,Male,0.0
BK04104,CUST0242,STYLIST08,Hair Colour,2026-03-15,15,6,3,90,1535,1,Bronze,Chennai,33,Female,0.0
BK04105,CUST0308,STYLIST09,Facial,2026-05-02,10,5,0,60,1130,1,Bronze,Chennai,62,Female,0.23076923076923073
BK04106,CUST0441,STYLIST09,Waxing,2025-05-08,18,3,1,30,242,1,Bronze,Nellore,39,Male,0.2222222222222222
BK04107,CUST0333,STYLIST10,Haircut,2025-05-10,16,5,0,30,374,1,Silver,Hyderabad,47,Female,0.09999999999999998
BK04108,CUST0416,STYLIST05,Waxing,2024-11-08,18,4,1,30,495,1,Bronze,Bangalore,45,Female,0.16666666666666663
BK04109,CUST0105,STYLIST10,Haircut,2024-09-17,17,1,14,30,369,1,Silver,Hyderabad,33,Female,0.2727272727272727
BK04110,CUST0443,STYLIST02,Hair Colour,2025-06-25,9,2,1,90,1028,1,Silver,Nellore,36,Female,0.0
BK04111,CUST0155,STYLIST01,Facial,2024-12-13,11,4,0,60,715,0,Silver,Chennai,22,Female,0.3076923076923077
BK04112,CUST0001,STYLIST06,Hair Spa,2026-01-23,11,4,14,60,714,0,Silver,Chennai,36,Male,0.3076923076923077
BK04113,CUST0075,STYLIST04,Haircut,2026-03-20,10,4,1,30,278,1,Bronze,Hyderabad,52,Female,0.2222222222222222
BK04114,CUST0288,STYLIST08,Waxing,2025-03-03,17,0,1,30,321,1,Gold,Chennai,56,Male,0.08333333333333337
BK04115,CUST0002,STYLIST05,Waxing,2025-08-24,18,6,3,30,492,1,Gold,Nellore,28,Female,0.0
BK04116,CUST0055,STYLIST05,Haircut,2024-09-24,10,1,2,30,310,1,Gold,Hyderabad,34,Male,0.0
BK04117,CUST0036,STYLIST09,Pedicure,2025-08-24,10,6,1,45,661,1,Bronze,Nellore,61,Female,0.2222222222222222
BK04118,CUST0402,STYLIST10,Hair Colour,2026-02-24,11,1,1,90,1593,1,Gold,Nellore,23,Female,0.08333333333333337
BK04119,CUST0115,STYLIST09,Waxing,2024-07-15,19,0,7,30,214,1,Bronze,Nellore,18,Female,0.4375
BK04120,CUST0162,STYLIST02,Hair Spa,2025-01-04,18,5,7,60,779,0,Silver,Hyderabad,26,Male,0.09090909090909094
BK04121,CUST0327,STYLIST01,Haircut,2025-07-02,16,2,0,30,343,1,Gold,Chennai,49,Male,0.0
BK04122,CUST0036,STYLIST02,Facial,2025-09-08,19,0,1,60,851,1,Bronze,Nellore,61,Female,0.2222222222222222
BK04123,CUST0247,STYLIST01,Hair Colour,2025-04-01,11,1,2,90,1515,1,Bronze,Hyderabad,50,Female,0.1428571428571429
BK04124,CUST0258,STYLIST08,Hair Colour,2025-05-27,17,1,7,90,860,1,Silver,Nellore,34,Male,0.17647058823529416
BK04125,CUST0305,STYLIST02,Waxing,2025-02-25,13,1,0,30,452,0,Bronze,Hyderabad,24,Female,0.25
BK04126,CUST0390,STYLIST10,Waxing,2025-02-06,16,3,0,30,425,0,Gold,Chennai,45,Female,0.2222222222222222
BK04127,CUST0280,STYLIST04,Haircut,2025-04-10,20,3,1,30,348,1,Bronze,Nellore,24,Male,0.09999999999999998
BK04128,CUST0357,STYLIST08,Hair Colour,2025-03-03,17,0,0,90,1994,1,Platinum,Nellore,63,Male,0.0
BK04129,CUST0285,STYLIST03,Facial,2026-03-05,12,3,2,60,816,1,Silver,Nellore,56,Female,0.36363636363636365
BK04130,CUST0483,STYLIST06,Hair Colour,2025-05-01,9,3,2,90,961,1,Silver,Hyderabad,46,Female,0.0
BK04131,CUST0226,STYLIST10,Hair Colour,2025-12-11,12,3,3,90,1295,1,Silver,Nellore,30,Female,0.25
BK04132,CUST0193,STYLIST04,Manicure,2025-12-26,13,4,1,45,511,1,Gold,Nellore,35,Male,0.0
BK04133,CUST0248,STYLIST06,Waxing,2025-12-25,16,3,0,30,405,1,Silver,Chennai,32,Male,0.25
BK04134,CUST0270,STYLIST08,Haircut,2025-12-17,15,2,0,30,397,1,Gold,Nellore,37,Female,0.0625
BK04135,CUST0272,STYLIST05,Hair Spa,2024-09-05,17,3,1,60,514,1,Bronze,Hyderabad,60,Female,0.07692307692307687
BK04136,CUST0218,STYLIST04,Facial,2025-02-10,14,0,14,60,784,1,Bronze,Nellore,56,Male,0.2727272727272727
BK04137,CUST0372,STYLIST06,Haircut,2025-04-26,10,5,0,30,296,1,Silver,Nellore,34,Female,0.375
BK04138,CUST0046,STYLIST02,Haircut,2024-05-22,11,2,2,30,370,1,Gold,Bangalore,35,Female,0.2857142857142857
BK04139,CUST0127,STYLIST01,Waxing,2025-09-08,10,0,7,30,389,1,Gold,Bangalore,48,Female,0.1428571428571429
BK04140,CUST0069,STYLIST05,Pedicure,2024-05-18,17,5,2,45,654,1,Silver,Hyderabad,57,Male,0.0
BK04141,CUST0120,STYLIST07,Hair Spa,2026-03-10,10,1,3,60,988,1,Silver,Bangalore,23,Female,0.4444444444444444
BK04142,CUST0438,STYLIST03,Manicure,2024-06-21,15,4,0,45,351,1,Bronze,Hyderabad,51,Female,0.1428571428571429
BK04143,CUST0054,STYLIST09,Hair Colour,2024-07-07,16,6,7,90,1477,0,Bronze,Chennai,46,Female,0.4285714285714286
BK04144,CUST0113,STYLIST03,Bridal Package,2024-09-20,11,4,0,180,12072,0,Silver,Chennai,36,Female,0.33333333333333337
BK04145,CUST0427,STYLIST07,Waxing,2024-09-04,17,2,1,30,443,0,Bronze,Hyderabad,39,Female,0.08333333333333337
BK04146,CUST0318,STYLIST05,Manicure,2025-02-24,12,0,1,45,562,1,Gold,Hyderabad,45,Female,0.11764705882352944
BK04147,CUST0210,STYLIST02,Facial,2025-06-01,16,6,3,60,985,1,Silver,Hyderabad,59,Female,0.0
BK04148,CUST0083,STYLIST04,Facial,2025-11-11,16,1,1,60,1061,1,Silver,Nellore,38,Female,0.08333333333333337
BK04149,CUST0022,STYLIST03,Pedicure,2024-08-28,17,2,1,45,602,1,Silver,Chennai,34,Female,0.25
BK04150,CUST0032,STYLIST04,Hair Colour,2025-05-05,10,0,0,90,1243,1,Gold,Chennai,31,Female,0.07692307692307687
BK04151,CUST0104,STYLIST04,Haircut,2024-05-31,15,4,2,30,277,1,Bronze,Hyderabad,61,Female,0.30000000000000004
BK04152,CUST0457,STYLIST03,Pedicure,2024-06-04,10,1,0,45,656,1,Platinum,Nellore,46,Female,0.11111111111111116
BK04153,CUST0462,STYLIST02,Haircut,2025-07-25,10,4,1,30,206,0,Bronze,Nellore,60,Female,0.125
BK04154,CUST0168,STYLIST03,Hair Colour,2024-12-26,18,3,0,90,1042,1,Gold,Nellore,29,Female,0.25
BK04155,CUST0057,STYLIST07,Haircut,2025-05-19,14,0,3,30,370,1,Bronze,Bangalore,32,Female,0.1333333333333333
BK04156,CUST0451,STYLIST06,Facial,2026-04-28,18,1,7,60,926,0,Bronze,Nellore,61,Male,0.2222222222222222
BK04157,CUST0217,STYLIST01,Hair Spa,2025-01-25,16,5,0,60,590,1,Bronze,Nellore,37,Female,0.18181818181818177
BK04158,CUST0226,STYLIST04,Haircut,2024-09-15,20,6,0,30,205,1,Silver,Nellore,30,Female,0.25
BK04159,CUST0377,STYLIST03,Facial,2025-02-12,17,2,1,60,754,0,Silver,Hyderabad,36,Female,0.25
BK04160,CUST0298,STYLIST10,Haircut,2024-10-08,15,1,0,30,318,1,Silver,Nellore,34,Male,0.08333333333333337
BK04161,CUST0101,STYLIST02,Hair Colour,2024-08-09,11,4,2,90,1965,1,Gold,Hyderabad,25,Male,0.07692307692307687
BK04162,CUST0117,STYLIST08,Hair Spa,2025-02-12,15,2,1,60,870,1,Gold,Nellore,61,Female,0.0
BK04163,CUST0424,STYLIST01,Facial,2024-05-23,15,3,7,60,1036,1,Bronze,Nellore,37,Female,0.30000000000000004
BK04164,CUST0001,STYLIST04,Hair Colour,2024-07-09,17,1,3,90,1051,1,Silver,Chennai,36,Male,0.3076923076923077
